transaction_id,customer_id,amount,previous_successes,previous_failures,customer_age_days,is_subscription,is_active,failure_reason,failed,recovered
T104424,C1045,3422.01,3,1,1125,0,1,insufficient_funds,1,0
T104425,C1573,3015.48,7,2,1097,0,0,checkout_abandoned,0,1
T104426,C1083,1045.04,2,1,1177,1,0,authentication_failure,0,1
T104427,C1123,1612.66,8,2,795,1,1,expired_method,0,1
T104428,C1358,1665.44,7,0,1268,0,1,authentication_failure,1,1
T104429,C1528,1255.06,8,0,1457,0,1,authentication_failure,0,1
T104430,C1066,3135.94,7,3,1347,0,0,checkout_abandoned,1,0
T104431,C1657,1194.99,6,1,1002,1,1,checkout_abandoned,0,1
T104432,C1375,920.38,4,1,1156,0,1,authentication_failure,0,1
T104433,C1162,191.78,3,2,62,0,1,technical_error,0,1
T104434,C1746,736.03,4,1,1060,0,0,checkout_abandoned,1,0
T104435,C1380,499.41,0,1,383,0,1,technical_error,1,1
T104436,C1656,1299.46,7,0,45,1,1,expired_method,1,1
T104437,C1358,523.08,4,1,973,0,1,expired_method,0,1
T104438,C1188,2114.37,6,4,621,0,0,expired_method,0,1
T104439,C1322,3075.82,4,0,1174,0,0,insufficient_funds,1,1
T104440,C1450,1308.49,5,1,956,0,0,technical_error,0,1
T104441,C1474,640.33,2,3,697,0,1,temporary_failure,0,1
T104442,C1013,1660.38,2,2,1221,1,1,insufficient_funds,0,1
T104443,C1184,5541.98,5,3,727,0,1,temporary_failure,0,1
T104444,C1111,4389.02,3,1,627,0,1,checkout_abandoned,0,1
T104445,C1508,466.59,7,2,622,0,1,temporary_failure,0,1
T104446,C1290,453.78,7,1,632,0,0,insufficient_funds,1,0
T104447,C1295,374.41,5,2,463,1,1,expired_method,0,1
T104448,C1451,570.93,3,0,188,1,1,temporary_failure,0,1
T104449,C1215,1617.59,1,1,1047,1,1,expired_method,0,1
T104450,C1632,882.25,7,1,692,0,1,checkout_abandoned,1,1
T104451,C1894,714.08,4,1,1292,0,1,temporary_failure,1,1
T104452,C1567,2919.98,0,1,43,0,1,technical_error,1,1
T104453,C1027,1993.35,1,0,719,1,1,temporary_failure,1,1
T104454,C1630,372.96,5,1,1265,0,1,expired_method,1,1
T104455,C1733,2796.97,8,2,1226,0,1,checkout_abandoned,1,1
T104456,C1231,1957.7,10,1,519,0,0,expired_method,0,1
T104457,C1565,1990.61,4,1,197,0,0,insufficient_funds,0,1
T104458,C1807,873.18,5,1,759,1,0,temporary_failure,1,1
T104459,C1321,1163.89,8,1,337,0,0,checkout_abandoned,0,1
T104460,C1233,305.04,4,2,726,0,1,temporary_failure,1,1
T104461,C1670,2566.35,6,0,1138,0,1,checkout_abandoned,0,1
T104462,C1437,633.21,6,0,300,1,1,insufficient_funds,0,1
T104463,C1781,697.17,5,4,1275,0,0,insufficient_funds,1,1
T104464,C1533,690.14,6,1,106,1,1,technical_error,0,1
T104465,C1403,5168.31,9,1,501,1,0,checkout_abandoned,0,1
T104466,C1053,811.17,4,1,810,0,1,checkout_abandoned,0,1
T104467,C1787,2715.4,5,1,124,0,1,technical_error,0,1
T104468,C1313,1315.54,4,1,319,1,0,temporary_failure,0,1
T104469,C1281,719.22,7,0,560,0,1,checkout_abandoned,0,1
T104470,C1726,627.79,9,0,1143,0,1,expired_method,1,1
T104471,C1031,835.77,5,1,1225,0,0,expired_method,0,1
T104472,C1337,1266.68,6,0,815,0,1,temporary_failure,0,1
T104473,C1183,2103.38,3,0,594,1,1,technical_error,0,1
T104474,C1023,940.82,6,1,121,1,1,checkout_abandoned,0,1
T104475,C1544,914.79,5,0,1336,0,1,temporary_failure,1,1
T104476,C1446,691.69,4,2,586,1,1,expired_method,0,1
T104477,C1074,547.01,6,1,365,1,0,insufficient_funds,0,1
T104478,C1010,513.75,7,2,1135,0,1,insufficient_funds,1,1
T104479,C1484,2810.23,5,5,324,0,1,authentication_failure,0,1
T104480,C1456,900.88,5,0,203,1,1,insufficient_funds,0,1
T104481,C1566,962.75,6,1,1107,0,1,authentication_failure,0,1
T104482,C1564,812.44,1,1,1440,0,1,technical_error,1,1
T104483,C1660,1056.12,5,1,1325,0,1,expired_method,0,1
T104484,C1160,1769.24,2,1,1217,0,1,technical_error,0,1
T104485,C1882,929.68,6,4,1391,1,1,temporary_failure,1,1
T104486,C1014,1533.88,5,0,1132,0,1,temporary_failure,0,1
T104487,C1178,3880.26,2,0,534,0,1,expired_method,0,1
T104488,C1412,724.33,3,2,988,0,0,temporary_failure,0,1
T104489,C1878,963.33,5,0,620,1,0,technical_error,1,1
T104490,C1053,2166.34,3,0,829,0,1,expired_method,0,1
T104491,C1408,4117.38,10,0,935,1,1,authentication_failure,0,1
T104492,C1847,527.56,8,1,1499,0,1,authentication_failure,0,1
T104493,C1022,374.05,4,2,661,0,1,insufficient_funds,0,1
T104494,C1030,1338.82,8,1,213,0,1,expired_method,0,1
T104495,C1703,1239.04,3,1,414,1,1,insufficient_funds,1,0
T104496,C1260,2264.54,5,1,1173,0,0,insufficient_funds,0,1
T104497,C1205,2019.63,4,3,1351,1,0,technical_error,1,1
T104498,C1059,1305.74,4,2,1409,0,1,insufficient_funds,1,0
T104499,C1471,2942.19,6,0,229,1,1,technical_error,0,1
T104500,C1776,803.71,10,1,1382,0,1,insufficient_funds,0,1
T104501,C1466,1569.77,4,1,1456,0,1,temporary_failure,0,1
T104502,C1012,538.19,8,2,1266,0,1,expired_method,0,1
T104503,C1631,1297.77,8,0,309,0,1,checkout_abandoned,0,1
T104504,C1290,447.71,6,1,1020,1,0,insufficient_funds,0,1
T104505,C1850,580.05,5,2,1165,0,0,temporary_failure,1,1
T104506,C1760,4827.52,5,1,929,1,1,temporary_failure,0,1
T104507,C1354,340.9,7,1,435,0,1,expired_method,0,1
T104508,C1639,1138.55,5,1,644,1,1,insufficient_funds,0,1
T104509,C1075,2490.93,6,2,954,1,1,checkout_abandoned,1,1
T104510,C1873,7086.99,8,1,987,1,0,insufficient_funds,0,1
T104511,C1716,1529.67,7,2,243,0,1,checkout_abandoned,0,1
T104512,C1561,1596.65,6,2,99,1,1,authentication_failure,1,1
T104513,C1591,1379.9,6,2,1013,0,1,insufficient_funds,0,1
T104514,C1441,2959.94,4,1,768,0,1,temporary_failure,0,1
T104515,C1241,1851.55,2,3,669,1,1,technical_error,0,1
T104516,C1861,870.17,4,1,764,0,0,expired_method,0,1
T104517,C1154,3092.19,2,1,1450,0,1,expired_method,1,1
T104518,C1786,947.05,7,2,461,1,0,expired_method,1,1
T104519,C1096,403.88,3,2,941,1,1,temporary_failure,0,1
T104520,C1726,404.85,2,1,57,0,1,insufficient_funds,1,1
T104521,C1294,1151.94,4,3,232,1,1,expired_method,1,1
T104522,C1209,1447.05,4,2,722,0,1,insufficient_funds,0,1
T104523,C1343,2742.77,2,1,475,0,1,insufficient_funds,1,0
T104524,C1088,2165.95,6,1,1093,1,1,insufficient_funds,0,1
T104525,C1818,1422.1,5,0,1313,1,1,expired_method,1,1
T104526,C1776,2860.16,4,1,26,1,1,checkout_abandoned,0,1
T104527,C1390,1352.29,5,0,1354,0,0,insufficient_funds,0,1
T104528,C1325,508.84,4,2,688,1,1,temporary_failure,0,1
T104529,C1889,432.1,1,1,1110,1,0,technical_error,1,0
T104530,C1832,3494.75,4,1,480,0,0,temporary_failure,0,1
T104531,C1157,248.66,9,1,998,0,1,checkout_abandoned,0,1
T104532,C1668,1152.22,5,0,838,0,1,authentication_failure,0,1
T104533,C1651,12535.82,4,1,1134,0,0,temporary_failure,0,1
T104534,C1633,1890.18,8,1,549,0,1,technical_error,0,1
T104535,C1577,1145.5,5,2,1296,0,0,expired_method,0,1
T104536,C1619,378.67,6,0,215,0,1,checkout_abandoned,0,1
T104537,C1659,4505.38,2,0,489,1,1,expired_method,0,1
T104538,C1137,3328.81,5,2,82,1,1,insufficient_funds,0,1
T104539,C1674,2238.58,5,1,1471,0,0,technical_error,1,1
T104540,C1428,1338.87,4,2,591,0,1,authentication_failure,0,1
T104541,C1452,2057.01,3,0,728,0,0,expired_method,1,1
T104542,C1612,1198.15,4,1,551,1,1,insufficient_funds,0,1
T104543,C1850,645.52,5,2,1447,1,1,authentication_failure,0,1
T104544,C1819,2744.22,7,1,665,0,1,insufficient_funds,0,1
T104545,C1141,1289.5,5,1,767,1,1,technical_error,0,1
T104546,C1083,1981.2,8,2,789,0,1,technical_error,0,1
T104547,C1177,1223.12,4,0,1246,0,0,temporary_failure,0,1
T104548,C1198,1893.85,5,0,780,0,0,checkout_abandoned,0,1
T104549,C1624,1324.95,1,0,76,1,1,technical_error,1,1
T104550,C1568,1249.61,5,1,1455,0,0,expired_method,0,1
T104551,C1691,1369.9,7,1,863,1,1,expired_method,0,1
T104552,C1421,12340.63,3,3,380,1,0,temporary_failure,1,1
T104553,C1401,2445.01,6,1,373,0,1,temporary_failure,0,1
T104554,C1698,9316.51,10,0,409,1,1,technical_error,0,1
T104555,C1471,1331.32,4,1,859,0,1,expired_method,0,1
T104556,C1218,1062.32,5,0,269,1,0,expired_method,0,1
T104557,C1828,598.46,8,0,1078,0,1,expired_method,0,1
T104558,C1729,4457.86,7,1,907,0,1,temporary_failure,1,1
T104559,C1632,679.33,10,0,1320,1,0,insufficient_funds,0,1
T104560,C1175,5203.94,3,2,1362,0,1,checkout_abandoned,1,1
T104561,C1023,625.07,5,1,324,0,1,insufficient_funds,1,0
T104562,C1725,2604.5,8,0,916,1,1,temporary_failure,0,1
T104563,C1235,406.16,6,1,1452,0,1,checkout_abandoned,0,1
T104564,C1013,961.54,5,1,1338,0,1,technical_error,1,1
T104565,C1101,1361.8,1,0,949,0,1,insufficient_funds,0,1
T104566,C1536,855.67,5,0,238,0,0,expired_method,0,1
T104567,C1876,1179.69,3,1,759,0,1,expired_method,0,1
T104568,C1523,1183.93,2,1,1219,1,1,expired_method,0,1
T104569,C1785,2453.33,4,2,127,0,1,authentication_failure,0,1
T104570,C1452,280.04,10,1,135,0,1,checkout_abandoned,0,1
T104571,C1431,878.14,4,1,995,0,1,expired_method,0,1
T104572,C1793,3432.27,3,1,141,0,0,expired_method,0,1
T104573,C1606,2042.36,4,0,1194,0,1,insufficient_funds,0,1
T104574,C1713,3475.4,4,0,355,0,0,temporary_failure,0,1
T104575,C1533,2366.32,7,2,93,1,1,technical_error,0,1
T104576,C1852,594.29,3,3,51,0,1,checkout_abandoned,0,1
T104577,C1723,2198.81,4,3,444,0,1,insufficient_funds,1,1
T104578,C1652,1443.96,4,2,1199,1,1,temporary_failure,0,1
T104579,C1293,7339.65,4,0,1460,0,1,checkout_abandoned,0,1
T104580,C1810,2444.57,9,0,57,0,0,insufficient_funds,1,0
T104581,C1101,1983.32,6,2,1075,1,0,checkout_abandoned,1,1
T104582,C1502,2212.92,2,0,194,0,1,temporary_failure,1,0
T104583,C1304,1903.85,8,0,1265,0,0,expired_method,1,1
T104584,C1871,1865.62,5,1,410,1,1,authentication_failure,0,1
T104585,C1540,1096.94,5,0,1170,1,1,insufficient_funds,0,1
T104586,C1553,2001.4,8,1,1266,1,1,expired_method,0,1
T104587,C1355,2728.07,7,1,1401,1,1,temporary_failure,0,1
T104588,C1303,2966.82,6,2,1426,0,1,expired_method,0,1
T104589,C1496,2709.01,8,0,980,1,1,checkout_abandoned,0,1
T104590,C1658,4150.76,3,1,511,1,0,temporary_failure,1,1
T104591,C1768,3109.35,4,2,376,0,1,authentication_failure,0,1
T104592,C1227,2146.06,4,1,1144,1,1,insufficient_funds,0,1
T104593,C1236,568.08,3,1,270,0,1,checkout_abandoned,0,1
T104594,C1873,568.24,3,2,1097,0,0,temporary_failure,0,1
T104595,C1892,1111.98,3,2,701,1,0,expired_method,0,1
T104596,C1455,1387.23,1,1,509,1,1,expired_method,0,1
T104597,C1013,3821.89,6,1,1093,1,0,temporary_failure,0,1
T104598,C1210,166.54,3,0,1122,0,1,insufficient_funds,1,0
T104599,C1741,617.14,1,2,365,0,1,insufficient_funds,0,1
T104600,C1397,1157.87,3,6,1402,0,1,technical_error,0,1
T104601,C1100,634.2,3,0,655,1,1,authentication_failure,0,1
T104602,C1031,736.14,9,2,865,0,0,temporary_failure,0,1
T104603,C1898,921.16,4,2,414,1,0,insufficient_funds,0,1
T104604,C1528,658.94,5,0,27,1,1,technical_error,0,1
T104605,C1649,750.46,5,2,377,1,1,technical_error,1,1
T104606,C1329,3723.52,7,2,1290,1,0,technical_error,1,1
T104607,C1166,2123.33,7,2,230,1,0,technical_error,0,1
T104608,C1459,2375.49,4,1,282,1,0,temporary_failure,0,1
T104609,C1822,1305.59,6,1,974,0,1,temporary_failure,0,1
T104610,C1100,2859.29,4,0,1410,1,1,authentication_failure,0,1
T104611,C1621,2529.68,2,1,1280,0,1,checkout_abandoned,0,1
T104612,C1855,2098.34,8,2,1423,0,1,temporary_failure,0,1
T104613,C1173,820.06,2,1,1280,1,1,temporary_failure,0,1
T104614,C1749,961.48,3,0,182,0,1,technical_error,0,1
T104615,C1162,2961.93,3,1,1361,1,1,technical_error,0,1
T104616,C1728,909.1,2,1,132,0,1,temporary_failure,0,1
T104617,C1776,509.59,6,1,476,1,1,expired_method,0,1
T104618,C1263,896.04,6,1,645,1,0,technical_error,1,1
T104619,C1804,4313.71,3,0,825,1,0,insufficient_funds,1,1
T104620,C1274,896.7,7,0,699,0,1,checkout_abandoned,0,1
T104621,C1003,1712.55,4,2,1264,0,0,expired_method,0,1
T104622,C1028,844.07,3,0,1345,1,1,checkout_abandoned,1,0
T104623,C1326,2374.56,6,2,658,1,1,expired_method,1,1
T104624,C1149,2003.4,7,1,1223,0,1,technical_error,0,1
T104625,C1540,437.73,4,1,510,1,1,expired_method,0,1
T104626,C1488,1637.66,3,1,1320,0,0,insufficient_funds,1,1
T104627,C1822,379.2,4,2,330,0,1,insufficient_funds,0,1
T104628,C1438,883.99,2,0,70,1,0,authentication_failure,1,1
T104629,C1065,1327.99,7,2,1171,0,0,expired_method,1,1
T104630,C1356,5351.59,6,1,135,0,1,authentication_failure,0,1
T104631,C1533,1700.09,5,0,201,1,1,temporary_failure,0,1
T104632,C1252,753.47,4,0,1247,1,0,technical_error,0,1
T104633,C1235,1055.84,7,1,202,1,1,temporary_failure,0,1
T104634,C1227,2678.86,5,4,598,0,1,checkout_abandoned,0,1
T104635,C1525,761.17,6,0,1056,1,1,authentication_failure,0,1
T104636,C1313,3049.5,2,0,752,1,1,expired_method,0,1
T104637,C1049,904.8,4,2,392,1,0,expired_method,0,1
T104638,C1118,674.19,7,3,1189,0,1,technical_error,0,1
T104639,C1054,926.81,3,1,1126,0,0,temporary_failure,0,1
T104640,C1650,398.53,4,3,835,1,0,checkout_abandoned,0,1
T104641,C1565,262.58,4,0,713,0,0,temporary_failure,0,1
T104642,C1044,1259.03,5,1,618,0,0,technical_error,0,1
T104643,C1815,1273.5,2,2,1163,0,1,checkout_abandoned,0,1
T104644,C1053,1623.51,6,1,1460,0,1,technical_error,0,1
T104645,C1586,1254.38,5,2,234,0,1,technical_error,0,1
T104646,C1558,7684.34,4,2,21,1,0,insufficient_funds,0,1
T104647,C1525,1519.76,4,1,357,1,0,temporary_failure,1,1
T104648,C1677,477.07,4,1,812,0,1,expired_method,0,1
T104649,C1102,578.28,6,1,83,1,1,temporary_failure,0,1
T104650,C1792,1339.74,5,2,1144,0,1,expired_method,0,1
T104651,C1770,966.26,2,0,898,0,1,insufficient_funds,0,1
T104652,C1849,533.06,4,2,206,0,1,technical_error,0,1
T104653,C1868,1281.6,8,3,200,0,0,temporary_failure,0,1
T104654,C1398,1295.73,7,1,946,0,1,expired_method,1,1
T104655,C1138,4432.73,10,0,1097,1,1,authentication_failure,0,1
T104656,C1675,673.8,4,0,660,1,1,technical_error,0,1
T104657,C1387,979.17,4,0,503,0,1,expired_method,0,1
T104658,C1111,4422.51,2,5,1098,0,1,expired_method,0,1
T104659,C1614,1713.75,2,2,672,0,1,expired_method,0,1
T104660,C1017,670.84,5,1,269,1,1,expired_method,0,1
T104661,C1780,783.64,5,1,178,0,1,authentication_failure,0,1
T104662,C1182,538.82,5,1,186,1,1,authentication_failure,0,1
T104663,C1884,1419.35,8,0,1178,0,0,checkout_abandoned,0,1
T104664,C1536,2902.62,5,1,596,0,0,technical_error,0,1
T104665,C1541,4551.34,9,0,64,1,1,technical_error,0,1
T104666,C1171,439.35,6,2,643,0,1,insufficient_funds,0,1
T104667,C1409,2570.45,5,0,548,1,0,temporary_failure,1,1
T104668,C1740,1515.1,7,3,696,1,1,expired_method,1,1
T104669,C1378,1100.54,2,0,145,1,1,authentication_failure,0,1
T104670,C1188,979.46,3,2,1405,1,0,technical_error,1,1
T104671,C1858,317.13,6,1,1056,1,1,insufficient_funds,1,0
T104672,C1230,2161.37,2,3,547,0,1,technical_error,1,1
T104673,C1833,498.13,4,0,171,1,1,expired_method,0,1
T104674,C1852,764.22,3,1,169,1,0,temporary_failure,0,1
T104675,C1119,1832.6,7,3,527,0,0,checkout_abandoned,1,1
T104676,C1156,342.93,6,2,1410,0,1,technical_error,0,1
T104677,C1784,497.4,4,2,324,0,0,insufficient_funds,1,0
T104678,C1687,3340.9,5,1,699,0,1,temporary_failure,0,1
T104679,C1465,1467.84,7,2,717,0,1,temporary_failure,0,1
T104680,C1104,815.13,7,0,1250,0,1,temporary_failure,0,1
T104681,C1604,1472.18,1,1,273,1,1,insufficient_funds,0,1
T104682,C1698,2213.01,5,1,951,0,0,expired_method,1,1
T104683,C1795,3113.73,4,2,349,1,1,insufficient_funds,1,0
T104684,C1502,581.54,6,2,471,1,1,insufficient_funds,0,1
T104685,C1693,621.03,6,1,1194,0,1,insufficient_funds,0,1
T104686,C1682,2113.83,6,0,323,0,1,authentication_failure,0,1
T104687,C1699,2165.29,7,3,893,0,1,authentication_failure,0,1
T104688,C1175,488.83,8,1,140,1,1,expired_method,1,1
T104689,C1734,638.75,3,0,88,1,0,expired_method,0,1
T104690,C1745,1158.28,6,1,676,1,0,expired_method,1,1
T104691,C1674,1363.33,2,2,74,1,1,temporary_failure,1,1
T104692,C1421,1392.63,2,0,578,0,0,expired_method,0,1
T104693,C1134,483.24,1,1,1452,0,1,temporary_failure,1,1
T104694,C1391,1382.12,5,0,957,0,1,expired_method,0,1
T104695,C1736,782.09,5,3,956,0,0,checkout_abandoned,1,1
T104696,C1501,558.5,4,3,794,0,1,technical_error,0,1
T104697,C1665,1328.43,4,1,61,1,1,technical_error,1,1
T104698,C1033,1230.6,3,2,953,0,1,checkout_abandoned,0,1
T104699,C1055,2443.7,3,1,835,0,0,checkout_abandoned,0,1
T104700,C1519,702.24,5,2,1059,1,1,technical_error,0,1
T104701,C1756,1597.79,5,3,1060,1,0,checkout_abandoned,1,1
T104702,C1825,413.02,2,0,1313,0,1,insufficient_funds,0,1
T104703,C1638,1089.92,3,1,346,1,0,authentication_failure,1,0
T104704,C1012,1896.49,5,2,148,0,1,expired_method,0,1
T104705,C1528,2020.33,2,0,401,1,1,temporary_failure,1,1
T104706,C1720,2030.68,8,3,243,1,1,expired_method,0,1
T104707,C1555,2448.62,1,0,441,0,1,insufficient_funds,1,0
T104708,C1373,958.78,2,1,297,1,1,checkout_abandoned,0,1
T104709,C1484,1942.62,10,2,38,1,1,technical_error,0,1
T104710,C1647,5440.13,7,4,1139,0,0,technical_error,1,1
T104711,C1228,943.55,2,0,617,1,0,expired_method,0,1
T104712,C1623,3771.2,4,0,513,1,1,technical_error,0,1
T104713,C1307,2584.67,4,0,642,1,1,checkout_abandoned,0,1
T104714,C1457,1096.92,3,0,625,1,0,temporary_failure,0,1
T104715,C1160,1167.76,6,1,1210,0,0,authentication_failure,1,0
T104716,C1331,1463.82,4,3,662,0,1,expired_method,0,1
T104717,C1776,2477.79,4,2,1417,0,1,temporary_failure,0,1
T104718,C1225,1811.62,5,1,307,1,1,insufficient_funds,0,1
T104719,C1729,938.0,6,1,1299,1,1,authentication_failure,1,1
T104720,C1504,281.03,6,4,1187,0,1,expired_method,0,1
T104721,C1456,2217.49,7,0,803,0,1,technical_error,0,1
T104722,C1045,314.39,5,0,734,0,0,authentication_failure,0,1
T104723,C1214,480.83,2,1,928,0,0,temporary_failure,1,0
T104724,C1059,990.43,9,2,949,0,1,checkout_abandoned,0,1
T104725,C1644,538.85,7,1,1109,0,1,insufficient_funds,0,1
T104726,C1616,1699.6,4,1,1204,0,1,insufficient_funds,0,1
T104727,C1195,1072.62,4,1,769,1,1,checkout_abandoned,0,1
T104728,C1489,2413.72,0,1,835,1,1,temporary_failure,0,1
T104729,C1157,401.1,9,2,853,1,1,insufficient_funds,1,1
T104730,C1610,815.32,6,2,109,0,1,checkout_abandoned,0,1
T104731,C1226,1343.66,6,0,283,1,0,authentication_failure,0,1
T104732,C1412,1383.05,4,1,307,0,1,temporary_failure,0,1
T104733,C1205,2254.15,4,1,221,1,1,checkout_abandoned,0,1
T104734,C1079,674.56,6,1,1035,1,1,technical_error,0,1
T104735,C1124,942.93,7,1,965,1,1,checkout_abandoned,0,1
T104736,C1471,1959.63,6,0,298,1,1,technical_error,0,1
T104737,C1218,257.52,4,1,218,0,1,expired_method,1,0
T104738,C1516,1787.73,7,2,621,1,0,expired_method,0,1
T104739,C1602,2375.5,3,0,706,1,1,expired_method,0,1
T104740,C1104,492.63,6,0,455,0,1,checkout_abandoned,0,1
T104741,C1393,1057.57,2,0,200,1,1,technical_error,0,1
T104742,C1631,4103.09,6,0,850,0,1,technical_error,0,1
T104743,C1645,2197.05,5,1,680,1,1,temporary_failure,0,1
T104744,C1824,1872.87,4,6,606,0,1,authentication_failure,0,1
T104745,C1608,2816.41,3,2,1055,0,1,technical_error,1,1
T104746,C1434,5184.4,4,1,282,0,0,expired_method,0,1
T104747,C1331,1358.18,9,1,1164,0,1,authentication_failure,0,1
T104748,C1143,986.94,2,1,298,1,1,technical_error,0,1
T104749,C1800,2811.3,3,2,201,0,1,technical_error,1,1
T104750,C1540,1163.76,5,1,275,1,1,expired_method,0,1
T104751,C1278,667.8,3,1,845,1,1,temporary_failure,0,1
T104752,C1233,893.32,4,1,252,0,1,authentication_failure,0,1
T104753,C1529,1692.98,6,1,687,0,1,technical_error,0,1
T104754,C1571,956.04,11,0,1001,1,1,insufficient_funds,0,1
T104755,C1090,1011.07,6,2,690,1,1,insufficient_funds,0,1
T104756,C1492,619.87,3,0,221,0,1,technical_error,0,1
T104757,C1199,3930.51,4,1,710,0,1,insufficient_funds,0,1
T104758,C1362,1035.9,7,3,920,1,1,authentication_failure,0,1
T104759,C1441,785.54,1,0,829,0,1,expired_method,0,1
T104760,C1026,850.78,5,3,17,1,1,expired_method,0,1
T104761,C1025,2445.23,4,0,1473,0,1,temporary_failure,0,1
T104762,C1394,2058.84,3,2,595,0,0,temporary_failure,1,1
T104763,C1507,919.3,9,1,87,1,0,technical_error,1,0
T104764,C1301,1372.29,4,3,901,0,1,temporary_failure,0,1
T104765,C1339,1648.35,1,0,708,0,1,temporary_failure,0,1
T104766,C1267,789.93,5,0,1247,0,0,authentication_failure,0,1
T104767,C1461,421.8,8,2,1212,1,1,insufficient_funds,0,1
T104768,C1693,1970.96,7,1,580,0,1,insufficient_funds,0,1
T104769,C1456,823.41,3,1,1062,0,1,insufficient_funds,0,1
T104770,C1360,1863.59,3,1,614,0,0,temporary_failure,0,1
T104771,C1068,1704.06,4,1,71,0,1,temporary_failure,0,1
T104772,C1863,1396.67,9,0,1168,0,0,temporary_failure,0,1
T104773,C1412,973.02,3,0,437,1,0,technical_error,0,1
T104774,C1491,832.6,7,1,1167,0,1,insufficient_funds,0,1
T104775,C1833,570.31,8,0,492,1,1,expired_method,0,1
T104776,C1049,844.66,8,0,839,0,1,insufficient_funds,0,1
T104777,C1687,2052.08,3,0,1101,0,1,authentication_failure,0,1
T104778,C1564,3821.39,1,3,1495,0,1,expired_method,0,1
T104779,C1102,3423.18,2,1,774,0,1,checkout_abandoned,0,1
T104780,C1216,1493.78,2,0,463,0,0,expired_method,0,1
T104781,C1438,3819.87,3,2,26,1,0,expired_method,0,1
T104782,C1700,1064.1,2,3,954,1,1,technical_error,0,1
T104783,C1569,508.63,8,3,161,0,1,expired_method,0,1
T104784,C1559,5657.04,8,0,470,1,1,authentication_failure,0,1
T104785,C1159,1997.41,3,1,257,0,1,expired_method,0,1
T104786,C1489,423.7,6,2,1429,0,1,insufficient_funds,1,0
T104787,C1686,4312.56,4,2,166,0,0,temporary_failure,1,1
T104788,C1242,766.96,10,3,609,0,1,temporary_failure,1,1
T104789,C1794,902.88,6,1,1351,0,0,temporary_failure,1,1
T104790,C1753,2881.42,4,0,107,1,0,checkout_abandoned,0,1
T104791,C1882,3719.26,7,1,1111,0,1,technical_error,0,1
T104792,C1005,632.35,2,1,548,0,1,temporary_failure,0,1
T104793,C1596,4036.94,2,1,305,1,1,temporary_failure,0,1
T104794,C1820,2580.34,8,0,1464,0,0,insufficient_funds,0,1
T104795,C1361,735.23,2,3,409,0,0,insufficient_funds,0,1
T104796,C1459,1113.84,5,4,22,0,1,authentication_failure,0,1
T104797,C1248,4175.97,9,0,447,0,1,checkout_abandoned,0,1
T104798,C1566,415.54,5,3,1432,1,0,checkout_abandoned,0,1
T104799,C1673,3772.66,5,0,674,0,1,temporary_failure,0,1
T104800,C1422,2527.04,5,0,409,1,1,temporary_failure,0,1
T104801,C1738,1962.27,4,0,1077,0,1,technical_error,0,1
T104802,C1015,1478.48,5,2,1405,0,1,insufficient_funds,0,1
T104803,C1736,5869.96,5,0,383,0,1,technical_error,0,1
T104804,C1573,6558.01,10,1,1013,0,1,insufficient_funds,0,1
